,github_repo_url,repo_description,topics,owner_repo_name,owner_name,owner_type,organization_bio,repo_created_day,primary_language_name,license_name,is_github_pages,has_readme,has_wiki,has_merged_prs,has_issues,has_contributor_guide,has_code_of_conduct,count_of_public_forks,count_of_stars,count_of_watchers,count_distinct_contributors,count_contributions,count_commits,count_commit_comments,count_created_issues,count_pull_requests_created,count_pull_requests_reviews,count_comments_on_issues_and_pull_requests,language,is_latin,repo_description_cleaned,repo_description_plus_topic
1108,https://github.com/mundanelunacy/covidmaps,website were people view locations where confirmed covid19 virus cases had visited on a google map,,mundanelunacy/covidmaps,mundanelunacy,User,,2020-03-19,javascript,other ,False,True,True,True,True,False,False,0,2,2,2,67,56,0,0,11,0,0,en,True,website were people view locations where confirmed covid19 virus cases had visited on a google map,website were people view locations where confirmed covid19 virus cases had visited on a google map  javascript
1109,https://github.com/desholmes/covid-19-us-api,a rest api for the us covid-19 data (nytimes),coronavirustracking python python3 restapi nytimes docker django corvid19,desholmes/covid-19-us-api,desholmes,User,,2020-03-28,python,gpl-3.0,False,True,True,True,True,False,False,1,10,10,2,28,22,0,1,5,0,0,en,True,a rest api for the us covid19 data nytimes,a rest api for the us covid19 data nytimes coronavirustracking python python3 restapi nytimes docker django corvid19 python
1110,https://github.com/manaschaturvedi/covid-19-duration-prediction,building a ml model to predict how long the covid-19 pandemic would last in days,,manaschaturvedi/covid-19-duration-prediction,manaschaturvedi,User,,2020-03-28,python,,False,False,True,True,True,False,False,1,0,0,2,8,5,0,0,2,1,0,en,True,building a ml model to predict how long the covid19 pandemic would last in days,building a ml model to predict how long the covid19 pandemic would last in days  python
1111,https://github.com/dynamo63/covid19-template,we find all the models to integrate for the project,,dynamo63/covid19-template,dynamo63,User,,2020-04-02,html,,True,False,True,True,True,False,False,5,0,0,2,45,27,0,0,18,0,0,fr,True,we find all the models to integrate for the project,we find all the models to integrate for the project  html
1112,https://github.com/alexandrumeterez/covidtracer,contact tracing app for the covid-19 epidemic,android coronavirustracking firebase java covid19 contacttracer covid19tracker,alexandrumeterez/covidtracer,alexandrumeterez,User,,2020-03-28,java,apache-2.0,False,True,True,True,True,False,False,2,8,8,2,46,40,0,2,4,0,0,en,True,contact tracing app for the covid19 epidemic,contact tracing app for the covid19 epidemic android coronavirustracking firebase java covid19 contacttracer covid19tracker java
1113,https://github.com/aitorcalero/SpainCovid19Map,map of the covid-19 outbreak in spain,,aitorcalero/SpainCovid19Map,aitorcalero,User,,2020-04-04,html,,True,True,True,True,True,False,False,1,0,0,2,9,8,0,0,1,0,0,en,True,map of the covid19 outbreak in spain,map of the covid19 outbreak in spain  html
1114,https://github.com/petersim1/MIT_COVID19,mit covid-19 hackathan,,petersim1/MIT_COVID19,petersim1,User,,2020-04-04,jupyter notebook,,False,True,True,True,True,False,False,0,0,0,2,42,41,0,0,1,0,0,en,True,mit covid19 hackathan,mit covid19 hackathan  jupyter notebook
1115,https://github.com/PatilShreyas/Covid19-Notifier-IN,a sample android app which notifies about covid19 cases in 🇮🇳india after every 1 hour.,androidapp koinkotlin workmanagerkotlin kotlin coroutines dependencyinjection androidarchitecturecomponents workmanager android flow,PatilShreyas/Covid19-Notifier-IN,PatilShreyas,User,,2020-04-02,kotlin,mit,True,True,True,True,True,True,True,13,42,42,2,16,14,0,0,1,1,0,en,True,a sample android app which notifies about covid19 cases in 🇮🇳india after every 1 hour,a sample android app which notifies about covid19 cases in 🇮🇳india after every 1 hour androidapp koinkotlin workmanagerkotlin kotlin coroutines dependencyinjection androidarchitecturecomponents workmanager android flow kotlin
1116,https://github.com/punit0087/Covid19India.Org-Tracker,find the nearest corona positive location and number of cases with risk factor,,punit0087/Covid19India.Org-Tracker,punit0087,User,,2020-03-30,jupyter notebook,,False,True,True,True,True,False,False,3,0,0,2,10,7,0,1,2,0,0,en,True,find the nearest corona positive location and number of cases with risk factor,find the nearest corona positive location and number of cases with risk factor  jupyter notebook
1117,https://github.com/kylerphillips/covid-19-tracker,code for viruscovid.tech,,kylerphillips/covid-19-tracker,kylerphillips,User,,2020-03-29,css,,False,True,True,True,True,False,False,1,1,1,2,24,23,0,0,1,0,0,en,True,code for viruscovidtech,code for viruscovidtech  css
1118,https://github.com/rehman000/QChat,"a social media application that provides verified information regarding the corona virus, covid-19.",,rehman000/QChat,rehman000,User,,2020-03-28,python,,False,True,True,True,True,False,False,0,0,0,2,66,57,0,0,7,2,0,en,True,a social media application that provides verified information regarding the corona virus covid19,a social media application that provides verified information regarding the corona virus covid19  python
1119,https://github.com/denjamal/covid-khm,🛍️ food banks!,,denjamal/covid-khm,denjamal,User,,2020-04-02,javascript,,False,False,True,True,True,False,False,2,2,2,2,27,20,0,0,6,0,1,en,True,🛍️ food banks,🛍️ food banks  javascript
1120,https://github.com/arufian/LWC-Component-COVID19,"salesforce lightning web component that can be embedded into account and contact record page, which will show all covid-19 statistics data based of account's and contact's respective country .",salesforce covid19 sfdc coronavirus lightningwebcomponents lwc,arufian/LWC-Component-COVID19,arufian,User,,2020-04-01,javascript,mit,False,True,True,True,True,False,False,1,3,3,2,26,13,0,4,1,0,8,en,True,salesforce lightning web component that can be embedded into account and contact record page which will show all covid19 statistics data based of accounts and contacts respective country ,salesforce lightning web component that can be embedded into account and contact record page which will show all covid19 statistics data based of accounts and contacts respective country  salesforce covid19 sfdc coronavirus lightningwebcomponents lwc javascript
1121,https://github.com/Shih-Hao-Lo/HeartTrade-Backend,buildforcovid19 global online hackathon,,Shih-Hao-Lo/HeartTrade-Backend,Shih-Hao-Lo,User,,2020-03-26,javascript,,False,True,True,True,True,False,False,0,0,0,2,126,123,0,0,3,0,0,en,True,buildforcovid19 global online hackathon,buildforcovid19 global online hackathon  javascript
1122,https://github.com/eaallen/Intex2,using machine learning to help gofundme during the covid 19 crisis  ,,eaallen/Intex2,eaallen,User,,2020-04-06,javascript,,False,True,True,True,True,False,False,0,0,0,2,40,32,0,0,8,0,0,en,True,using machine learning to help gofundme during the covid 19 crisis  ,using machine learning to help gofundme during the covid 19 crisis    javascript
1123,https://github.com/befriendabacterium/GoogleMobility_COVID19,download and extraction of data from google's covid19 mobility reports (https://www.google.com/covid19/mobility/),,befriendabacterium/GoogleMobility_COVID19,befriendabacterium,User,,2020-04-04,r,,False,True,True,True,True,False,False,0,0,0,2,6,5,0,0,1,0,0,en,True,download and extraction of data from googles covid19 mobility reports httpswwwgooglecomcovid19mobility,download and extraction of data from googles covid19 mobility reports httpswwwgooglecomcovid19mobility  r
1124,https://github.com/sadn1ck/PopMap,covid-19 risk map,,sadn1ck/PopMap,sadn1ck,User,,2020-04-03,vue,,False,True,True,True,True,False,False,1,0,0,2,6,5,0,0,1,0,0,sv,True,covid19 risk map,covid19 risk map  vue
1125,https://github.com/navgurukul/shayara-bano,frontend for covid19,,navgurukul/shayara-bano,navgurukul,Organization,,2020-04-05,javascript,gpl-3.0,True,True,True,True,True,False,False,1,0,0,2,9,7,0,0,2,0,0,en,True,frontend for covid19,frontend for covid19  javascript
1126,https://github.com/DoItSV/covid19_tracker,covid-19 tracker for el salvador based on http://safepaths.mit.edu/,,DoItSV/covid19_tracker,DoItSV,Organization,,2020-03-29,ruby,,False,True,True,True,True,False,False,0,1,1,2,21,17,0,0,2,2,0,en,True,covid19 tracker for el salvador based on httpsafepathsmitedu,covid19 tracker for el salvador based on httpsafepathsmitedu  ruby
1127,https://github.com/PixelNoob/covid19,flask application that tracks the spread of corona virus worldwide,,PixelNoob/covid19,PixelNoob,User,,2020-03-28,html,,False,True,True,True,True,False,False,1,1,1,2,14,12,0,0,1,0,1,en,True,flask application that tracks the spread of corona virus worldwide,flask application that tracks the spread of corona virus worldwide  html
1128,https://github.com/judesantos/covid19-tracker-us-states,"covid-19 tracker for us states. displays map with stats of epidemic, with charts on click.",,judesantos/covid19-tracker-us-states,judesantos,User,,2020-03-30,javascript,,False,True,True,True,True,False,False,0,0,0,2,21,20,0,0,1,0,0,en,True,covid19 tracker for us states displays map with stats of epidemic with charts on click,covid19 tracker for us states displays map with stats of epidemic with charts on click  javascript
1129,https://github.com/AviKKi/Corona-Freebies-List,list of free stuffs to use while you are in a corona lockdown,coronavirus gatsby gatsbyjs,AviKKi/Corona-Freebies-List,AviKKi,User,,2020-04-04,javascript,mit,False,True,True,True,True,False,False,0,0,0,2,33,28,0,0,5,0,0,en,True,list of free stuffs to use while you are in a corona lockdown,list of free stuffs to use while you are in a corona lockdown coronavirus gatsby gatsbyjs javascript
1130,https://github.com/Manifaust/ontario-covid-graph,a tool and website that graphs ontario covid-19 data,,Manifaust/ontario-covid-graph,Manifaust,User,,2020-04-01,ruby,mit,True,True,True,True,True,False,False,0,0,0,2,34,33,0,0,1,0,0,en,True,a tool and website that graphs ontario covid19 data,a tool and website that graphs ontario covid19 data  ruby
1131,https://github.com/epicollect/epi-collect,🌏🌎🌍 liberate google takeout location data for epidemiological research and local contact tracing https://epi-collect.org,coronavirustracking epidemiology googletakeout epidemiologyanalysis coronavirus covid19 covid19,epicollect/epi-collect,epicollect,Organization,a decentralized organization dedicated to open source contract tracing,2020-03-22,typescript,mit,False,True,True,True,True,True,False,1,2,2,2,135,130,0,4,1,0,0,en,True,🌏🌎🌍 liberate google takeout location data for epidemiological research and local contact tracing httpsepicollectorg,🌏🌎🌍 liberate google takeout location data for epidemiological research and local contact tracing httpsepicollectorg coronavirustracking epidemiology googletakeout epidemiologyanalysis coronavirus covid19 covid19 typescript
1132,https://github.com/akhil-gautam/coronavirus,coronavirus-19 updates of india,coronavirustracking covid19india coronavirusindia coronavirus,akhil-gautam/coronavirus,akhil-gautam,User,,2020-03-28,javascript,,False,True,True,True,True,False,False,0,0,0,2,8,7,0,0,1,0,0,en,True,coronavirus19 updates of india,coronavirus19 updates of india coronavirustracking covid19india coronavirusindia coronavirus javascript
1133,https://github.com/Reslan-Tinawi/COVID-19-Visualization,visualization of the novel corona virus,,Reslan-Tinawi/COVID-19-Visualization,Reslan-Tinawi,User,,2020-03-28,jupyter notebook,mit,False,True,True,True,True,False,False,0,0,0,2,19,17,0,0,0,0,2,en,True,visualization of the novel corona virus,visualization of the novel corona virus  jupyter notebook
1134,https://github.com/akleinhesselink/LA_covid,scraping and mapping covid-19 cases in la county,losangeles covid19 leaflet shinyr,akleinhesselink/LA_covid,akleinhesselink,User,,2020-03-28,html,unlicense,False,True,True,True,True,False,False,1,1,1,2,21,19,0,0,1,0,1,en,True,scraping and mapping covid19 cases in la county,scraping and mapping covid19 cases in la county losangeles covid19 leaflet shinyr html
1135,https://github.com/thowwafi/covid-19-id,https://covid-19-id.now.sh/,,thowwafi/covid-19-id,thowwafi,User,,2020-03-30,javascript,,False,True,True,True,True,False,False,1,0,0,2,14,13,0,0,1,0,0,,True,httpscovid19idnowsh,httpscovid19idnowsh  javascript
1136,https://github.com/Immune-And-Ready-To-Help/ImmuneAndReadyToHelp,source code for a website used to connect organizations with low-risk individuals how have recovered from covid-19.,,Immune-And-Ready-To-Help/ImmuneAndReadyToHelp,Immune-And-Ready-To-Help,Organization,,2020-03-29,css,,False,False,True,True,True,False,False,0,0,0,2,21,20,0,0,1,0,0,en,True,source code for a website used to connect organizations with lowrisk individuals how have recovered from covid19,source code for a website used to connect organizations with lowrisk individuals how have recovered from covid19  css
1137,https://github.com/coronamex/datos,data and analysis cover covid-19 in mexico,covid19 data publichealth mexico pandemic sarscov2 epidemic coronavirus,coronamex/datos,coronamex,Organization,datos y análisis sobre el covid-19 en méxico. creado por sur herrera paredes,2020-03-30,python,other ,False,True,True,True,True,False,False,0,1,1,2,57,49,0,2,2,0,4,es,True,data and analysis cover covid19 in mexico,data and analysis cover covid19 in mexico covid19 data publichealth mexico pandemic sarscov2 epidemic coronavirus python
1138,https://github.com/boffbowsh/theyhelpyou,🤝 helping you find local community hubs during lockdown if you're vulnerable or shielding,volunteering covid19uk civictech covid19 coronavirus,boffbowsh/theyhelpyou,boffbowsh,User,,2020-04-01,html,mit,False,True,True,True,True,False,False,1,1,1,2,42,35,1,0,5,0,1,en,True,🤝 helping you find local community hubs during lockdown if youre vulnerable or shielding,🤝 helping you find local community hubs during lockdown if youre vulnerable or shielding volunteering covid19uk civictech covid19 coronavirus html
1139,https://github.com/mourakassios/casosbrasil,a model site for information covid-19 cases in Brazil.,,mourakassios/casosbrasil,mourakassios,User,,2020-03-28,html,,True,False,True,True,True,False,False,0,1,1,2,40,39,0,0,1,0,0,en,True,a model site for information covid19 cases in Brazil,a model site for information covid19 cases in Brazil  html
1140,https://github.com/AleTarin/covidona,covidona is a website with the purpose to display donation flyers from all over mexico for anyone whilling to support the cause of covid-19 pandemic.,,AleTarin/covidona,AleTarin,User,,2020-04-01,css,,False,True,True,True,True,False,False,0,1,1,2,131,105,0,0,26,0,0,en,True,covidona is a website with the purpose to display donation flyers from all over mexico for anyone whilling to support the cause of covid19 pandemic,covidona is a website with the purpose to display donation flyers from all over mexico for anyone whilling to support the cause of covid19 pandemic  css
1141,https://github.com/IneffableKoD/cov19testmap,mapping of covid19 testing facilities,geojson leaflet map openstreetmap,IneffableKoD/cov19testmap,IneffableKoD,User,,2020-03-27,javascript,mit,True,True,True,True,True,False,False,1,0,0,2,181,178,0,0,1,2,0,en,True,mapping of covid19 testing facilities,mapping of covid19 testing facilities geojson leaflet map openstreetmap javascript
1142,https://github.com/ParardhaKumar/Covid19HelpBoard,covid19 help-board & emergency reporting portal for people during lockdown ,,ParardhaKumar/Covid19HelpBoard,ParardhaKumar,User,,2020-03-27,html,,False,True,True,True,True,False,False,1,2,2,2,66,45,0,0,19,0,2,en,True,covid19 helpboard  emergency reporting portal for people during lockdown ,covid19 helpboard  emergency reporting portal for people during lockdown   html
1143,https://github.com/iSumitBanik/COVID19-India-Data-API,a flask application which fetches the data from mohfw and returns a json object.,covid19 apirest flask coronavirus api,iSumitBanik/COVID19-India-Data-API,iSumitBanik,User,,2020-04-04,python,,False,True,True,True,True,False,False,1,0,0,2,6,5,0,0,1,0,0,en,True,a flask application which fetches the data from mohfw and returns a json object,a flask application which fetches the data from mohfw and returns a json object covid19 apirest flask coronavirus api python
1144,https://github.com/HarryBrisson/if-covid19-keeps-accelerating,see the impact of distancing measures in an agent-based model,,HarryBrisson/if-covid19-keeps-accelerating,HarryBrisson,User,,2020-03-27,python,,False,True,True,True,True,False,False,0,0,0,2,31,30,0,0,1,0,0,en,True,see the impact of distancing measures in an agentbased model,see the impact of distancing measures in an agentbased model  python
1145,https://github.com/bridgedb/Wikidata2Bridgedb,creation of bridgedb mapping databases from wikidata,bridgedb wikidata covid19,bridgedb/Wikidata2Bridgedb,bridgedb,Organization,,2020-03-23,java,apache-2.0,False,True,True,True,True,False,False,1,0,0,2,13,7,0,3,3,0,0,en,True,creation of bridgedb mapping databases from wikidata,creation of bridgedb mapping databases from wikidata bridgedb wikidata covid19 java
1146,https://github.com/cc-001/nyt-covid-19-plotter,plots covid-19 data from the new york times with population data from wikipedia.,,cc-001/nyt-covid-19-plotter,cc-001,User,,2020-03-28,python,,False,True,True,True,True,False,False,1,1,1,2,28,26,0,0,1,1,0,en,True,plots covid19 data from the new york times with population data from wikipedia,plots covid19 data from the new york times with population data from wikipedia  python
1147,https://github.com/SamratSahoo/StudyBuddy,education tools inspired by the covid-19 crisis,,SamratSahoo/StudyBuddy,SamratSahoo,User,,2020-03-25,python,,False,True,True,True,True,False,False,0,0,0,2,33,33,0,0,0,0,0,en,True,education tools inspired by the covid19 crisis,education tools inspired by the covid19 crisis  python
1148,https://github.com/ravelinodecastro/covid-19-ao-api,covid-19 ao api is an angolan api created to show in real time the information about the cases of the corona virus detected in the angolan territory.,,ravelinodecastro/covid-19-ao-api,ravelinodecastro,User,,2020-03-30,php,,False,True,True,True,True,False,False,1,11,11,2,19,17,0,1,1,0,0,en,True,covid19 ao api is an angolan api created to show in real time the information about the cases of the corona virus detected in the angolan territory,covid19 ao api is an angolan api created to show in real time the information about the cases of the corona virus detected in the angolan territory  php
1149,https://github.com/covid19tracing/covid-19-tracing,cummunity based covid-19 tracing platform,,covid19tracing/covid-19-tracing,covid19tracing,Organization,,2020-03-18,jupyter notebook,gpl-3.0,False,True,True,True,True,False,False,0,3,3,2,174,156,0,0,12,6,0,en,True,cummunity based covid19 tracing platform,cummunity based covid19 tracing platform  jupyter notebook
1150,https://github.com/agastalver/sir-covid-19-spain,sir mathematical model for infectious diseases optimized for covid-19 using spanish ministry of health public available data.,,agastalver/sir-covid-19-spain,agastalver,User,,2020-03-30,python,gpl-3.0,False,True,True,True,True,False,False,1,0,0,2,37,36,0,0,1,0,0,en,True,sir mathematical model for infectious diseases optimized for covid19 using spanish ministry of health public available data,sir mathematical model for infectious diseases optimized for covid19 using spanish ministry of health public available data  python
1151,https://github.com/rupokify/Covid19-Expat-Finder,application to use crowdsourced information to locate expats and quarantine to protect mass-transmission.,,rupokify/Covid19-Expat-Finder,rupokify,User,,2020-03-29,php,mit,False,True,True,True,True,False,False,0,0,0,2,21,21,0,0,0,0,0,en,True,application to use crowdsourced information to locate expats and quarantine to protect masstransmission,application to use crowdsourced information to locate expats and quarantine to protect masstransmission  php
1152,https://github.com/hpobio-lab/viral-analysis,workflows for viral analysis (as part of covid-19 biohackathon),,hpobio-lab/viral-analysis,hpobio-lab,Organization,,2020-04-05,common workflow language,,False,True,True,True,True,False,False,2,0,0,2,24,19,0,0,3,0,2,en,True,workflows for viral analysis as part of covid19 biohackathon,workflows for viral analysis as part of covid19 biohackathon  common workflow language
1153,https://github.com/distributed-contact-tracing/portal,:hospital: website where licensed healthcare practitioners can report positive covid-19 tests to intiate the contact tracing.,nextjs hackthecrisis2020 bankid,distributed-contact-tracing/portal,distributed-contact-tracing,Organization,"with my shared air, we can help stop the coronavirus from spreading without ever compromising our personal integrity. made for hack the crisis 2020 sweden.",2020-03-31,typescript,mit,False,True,True,True,True,False,False,0,0,0,2,58,46,0,0,12,0,0,en,True,hospital website where licensed healthcare practitioners can report positive covid19 tests to intiate the contact tracing,hospital website where licensed healthcare practitioners can report positive covid19 tests to intiate the contact tracing nextjs hackthecrisis2020 bankid typescript
1154,https://github.com/lorikcanaar55/covid19_tracker,covid19 world map based tracker app.,,lorikcanaar55/covid19_tracker,lorikcanaar55,User,,2020-03-23,html,apache-2.0,False,True,True,True,True,False,False,1,1,1,2,32,26,0,1,1,1,3,en,True,covid19 world map based tracker app,covid19 world map based tracker app  html
1155,https://github.com/curioustushar/corona-updates-bot,transparent distribution of funds from individual donors to people affected by covid-19 in kenya,chatbot chatbots telegrambot coronaindia coronavirusinfo nodejs chatbottelegram coronavirustracking coronabot chatbotline linebot javascript skypebot coronavirus linebot botbuilder bots restify lowdb,curioustushar/corona-updates-bot,curioustushar,User,,2020-03-28,javascript,mit,False,True,True,True,True,False,False,1,6,6,2,19,18,0,0,1,0,0,en,True,transparent distribution of funds from individual donors to people affected by covid19 in kenya,transparent distribution of funds from individual donors to people affected by covid19 in kenya chatbot chatbots telegrambot coronaindia coronavirusinfo nodejs chatbottelegram coronavirustracking coronabot chatbotline linebot javascript skypebot coronavirus linebot botbuilder bots restify lowdb javascript
1156,https://github.com/gerritgr/StochasticCovid19,stochastic (monte-carlo) simulation of the of covid-19 pandemic (of the sars-cov-2 virus) on complex networks (contact graphs).,,gerritgr/StochasticCovid19,gerritgr,User,,2020-03-26,python,,False,True,True,True,True,False,False,1,1,1,2,92,87,0,0,3,2,0,en,True,stochastic montecarlo simulation of the of covid19 pandemic of the sarscov2 virus on complex networks contact graphs,stochastic montecarlo simulation of the of covid19 pandemic of the sarscov2 virus on complex networks contact graphs  python
1157,https://github.com/Range-Point/COVID-API,backend for datahosting api & ci/cd,,Range-Point/COVID-API,Range-Point,Organization,,2020-03-29,python,,False,False,True,True,True,False,False,0,0,0,2,20,15,0,0,3,2,0,en,True,backend for datahosting api  cicd,backend for datahosting api  cicd  python
1158,https://github.com/notisnan/covid19-tracker,a chrome extension to show important covid-19 global and local information.,,notisnan/covid19-tracker,notisnan,Organization,north american based dynamic duo solving humanity's issues one chrome extension at a time.,2020-03-27,css,mit,False,True,True,True,True,False,False,1,1,1,2,216,136,1,34,23,15,7,en,True,a chrome extension to show important covid19 global and local information,a chrome extension to show important covid19 global and local information  css
1159,https://github.com/mtsac-cs/Spring_COVID_App,project by the mt. sac computer science club to assist the community with the covid-19 pandemic,,mtsac-cs/Spring_COVID_App,mtsac-cs,User,,2020-04-02,java,,False,True,True,True,True,False,False,1,0,0,2,9,6,0,0,1,1,1,en,True,project by the mt sac computer science club to assist the community with the covid19 pandemic,project by the mt sac computer science club to assist the community with the covid19 pandemic  java
1160,https://github.com/chiraggada2911/COVID-19-Tracking,an android app that tracks covid 19 globally.,,chiraggada2911/COVID-19-Tracking,chiraggada2911,User,,2020-03-28,java,mit,False,True,True,True,True,False,False,0,0,0,2,16,15,0,0,1,0,0,en,True,an android app that tracks covid 19 globally,an android app that tracks covid 19 globally  java
1161,https://github.com/Timmehs/greater-good-innovations,website for greater good innovations: a non-profit supporting healthcare workers during the covid-19 crisis,,Timmehs/greater-good-innovations,Timmehs,User,,2020-04-04,javascript,mit,False,True,False,True,True,False,False,1,0,0,2,183,178,0,0,5,0,0,en,True,website for greater good innovations a nonprofit supporting healthcare workers during the covid19 crisis,website for greater good innovations a nonprofit supporting healthcare workers during the covid19 crisis  javascript
1162,https://github.com/lptr/covid-diary,symptom tracker app for covid-19,,lptr/covid-diary,lptr,User,,2020-04-03,typescript,,True,True,True,True,True,False,False,1,0,0,2,51,48,0,0,3,0,0,en,True,symptom tracker app for covid19,symptom tracker app for covid19  typescript
1163,https://github.com/jlchulilla/COVID-19-scripts,covid-19 scripts,,jlchulilla/COVID-19-scripts,jlchulilla,User,,2020-03-31,python,bsd-3-clause,False,True,True,True,True,False,False,1,0,0,2,18,17,0,0,1,0,0,ro,True,covid19 scripts,covid19 scripts  python
1164,https://github.com/thisLexic/anti-covid,this django site is meant to assist the filipino people in coping with the challenges of the quarantine due to covid-19.,,thisLexic/anti-covid,thisLexic,User,,2020-04-01,python,mit,False,True,True,True,True,False,False,1,0,0,2,42,40,0,0,2,0,0,en,True,this django site is meant to assist the filipino people in coping with the challenges of the quarantine due to covid19,this django site is meant to assist the filipino people in coping with the challenges of the quarantine due to covid19  python
1165,https://github.com/abdulj40/SL_Covid19_Blog,a covid -19 analysis blog for sierra leone and the world,,abdulj40/SL_Covid19_Blog,abdulj40,User,,2020-04-04,jupyter notebook,apache-2.0,True,True,True,True,True,False,False,0,0,0,2,83,82,0,1,0,0,0,en,True,a covid 19 analysis blog for sierra leone and the world,a covid 19 analysis blog for sierra leone and the world  jupyter notebook
1166,https://github.com/kanishkan91/COVID-19-Visualizations,some visualizations and visualization applications related to the covid 19 pandemic,,kanishkan91/COVID-19-Visualizations,kanishkan91,User,,2020-03-30,r,gpl-2.0,False,True,True,True,True,False,False,0,2,2,2,65,40,0,15,1,0,9,en,True,some visualizations and visualization applications related to the covid 19 pandemic,some visualizations and visualization applications related to the covid 19 pandemic  r
1167,https://github.com/rksainath/covid-status-pwa,progressive web app using vue js and ionic to track covid-19 status across the world.,,rksainath/covid-status-pwa,rksainath,User,,2020-03-28,vue,,False,True,True,True,True,False,False,0,0,0,2,16,14,0,0,2,0,0,en,True,progressive web app using vue js and ionic to track covid19 status across the world,progressive web app using vue js and ionic to track covid19 status across the world  vue
1168,https://github.com/pluralengine/hospital-monitor-api,rest api for covid-19 hospital monitor,,pluralengine/hospital-monitor-api,pluralengine,Organization,,2020-04-01,javascript,mit,False,True,True,True,True,False,False,0,1,1,2,55,43,0,3,4,4,1,ca,True,rest api for covid19 hospital monitor,rest api for covid19 hospital monitor  javascript
1169,https://github.com/renatobanzai/banzai-covid19,trying to make the right thing...,,renatobanzai/banzai-covid19,renatobanzai,User,,2020-04-05,python,,False,True,True,True,True,False,False,1,2,2,2,14,6,0,7,1,0,0,en,True,trying to make the right thing,trying to make the right thing  python
1170,https://github.com/Alfarisii/Covid-19,corona virus practice,,Alfarisii/Covid-19,Alfarisii,User,,2020-03-30,jupyter notebook,,False,False,True,True,True,False,False,1,0,0,2,22,21,0,0,1,0,0,es,True,corona virus practice,corona virus practice  jupyter notebook
1171,https://github.com/primediabroadcasting/za-covid19-js,a javascript solution to add official corona virus link to .za websites,,primediabroadcasting/za-covid19-js,primediabroadcasting,Organization,,2020-03-29,css,gpl-2.0,False,True,True,True,True,False,False,2,1,1,2,22,17,0,0,1,2,2,en,True,a javascript solution to add official corona virus link to za websites,a javascript solution to add official corona virus link to za websites  css
1172,https://github.com/rafnixg/covid-19_latinoamerica_api,api that consumes data from https://github.com/datascienceresearchperu/covid-19_latinoamerica/,,rafnixg/covid-19_latinoamerica_api,rafnixg,User,,2020-04-02,python,,False,True,True,True,True,False,False,3,3,3,2,29,22,0,3,2,0,2,pt,True,api that consumes data from httpsgithubcomdatascienceresearchperucovid19latinoamerica,api that consumes data from httpsgithubcomdatascienceresearchperucovid19latinoamerica  python
1173,https://github.com/covid19database/phone-app,reference implementation of a phone app that combines location and ble and connects to the database,,covid19database/phone-app,covid19database,Organization,,2020-03-29,javascript,bsd-3-clause,False,True,True,True,True,False,False,2,0,0,2,58,27,0,1,18,1,11,en,True,reference implementation of a phone app that combines location and ble and connects to the database,reference implementation of a phone app that combines location and ble and connects to the database  javascript
1174,https://github.com/SeanNaren/CORD-19-ANN,cli application to get the worlwide and country specefic details regarding the covid-19 cases.,covid19 spacy cord19 pytorch scispacy machinelearning transformer,SeanNaren/CORD-19-ANN,SeanNaren,User,,2020-03-30,python,mit,True,True,True,True,True,False,False,0,3,3,2,30,27,0,0,3,0,0,en,True,cli application to get the worlwide and country specefic details regarding the covid19 cases,cli application to get the worlwide and country specefic details regarding the covid19 cases covid19 spacy cord19 pytorch scispacy machinelearning transformer python
1175,https://github.com/HrithikMittal/COVID19-India-API,this repo is created to get all the details of covid-19 in india. these api will help to get the details of states in india.  https://covid19-india-adhikansh.herokuapp.com/ ,covid19india covid19india covid19api covidapi covid2019 covidvirus covid19,HrithikMittal/COVID19-India-API,HrithikMittal,User,,2020-03-29,javascript,mit,True,True,True,True,True,False,False,7,11,11,2,31,27,0,1,1,0,2,en,True,this repo is created to get all the details of covid19 in india these api will help to get the details of states in india  httpscovid19indiaadhikanshherokuappcom ,this repo is created to get all the details of covid19 in india these api will help to get the details of states in india  httpscovid19indiaadhikanshherokuappcom  covid19india covid19india covid19api covidapi covid2019 covidvirus covid19 javascript
1176,https://github.com/stevelagarto/coronaapp-backend,app for coronavirus,,stevelagarto/coronaapp-backend,stevelagarto,User,,2020-03-31,javascript,mit,False,True,True,True,True,False,False,0,0,0,2,41,34,0,0,5,2,0,en,True,app for coronavirus,app for coronavirus  javascript
1177,https://github.com/akinogit/covid19,covid19,,akinogit/covid19,akinogit,User,,2020-03-31,javascript,,False,True,True,True,True,False,False,2,0,0,2,19,18,0,0,1,0,0,es,True,covid19,covid19  javascript
1178,https://github.com/insidenothing/coronavirus,coronavirus software,covid19data covid19graph covid19maryland covidapi,insidenothing/coronavirus,insidenothing,User,,2020-04-01,tsql,,False,True,True,True,True,False,False,1,0,0,2,265,249,0,10,4,0,2,en,True,coronavirus software,coronavirus software covid19data covid19graph covid19maryland covidapi tsql
1179,https://github.com/francesbathan/project-covid,a collaborative project to streamline search for covid-19 testing centers,,francesbathan/project-covid,francesbathan,User,,2020-03-26,javascript,,False,False,True,True,True,False,False,0,1,1,2,16,13,0,0,3,0,0,en,True,a collaborative project to streamline search for covid19 testing centers,a collaborative project to streamline search for covid19 testing centers  javascript
